destinationId,name,labels,address,description,timeCost,rate,heat,opentime,imgUrl
5,Olympic Tower,Points of Interest & Landmarks,"641 5th Ave Northeast Corner of Fifth Avenue and 51st Street, New York City, NY 10022-5908",,,5.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/34/08/e2/nike-nyc.jpg?w=900&h=600&s=1
5,The Arsenal,Historic Sites|Points of Interest & Landmarks,"64th St Fifth Avenue, Central Park, New York City, NY 10065",,Duration: < 1 hour,4.0,2,9:00 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/0d/fe/c8/art-gallery-on-the-3rd.jpg?w=900&h=600&s=1
5,The Falconer,Points of Interest & Landmarks|Monuments & Statues,Neighbourhood: Central Park,,Duration: < 1 hour,3.5,5,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f7/dd/06/the-falconer-up-close.jpg?w=900&h=600&s=1
5,229 W 43rd Street,Points of Interest & Landmarks|Architectural Buildings,"229 W 43rd St., New York City, NY 10036",,,5.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/6d/18/b5/229-w-43rd-street-built.jpg?w=900&h=600&s=1
5,Immigrant Building,Points of Interest & Landmarks|Architectural Buildings|Government Buildings,Neighbourhood: Downtown Manhattan (Downtown),,Duration: < 1 hour,4.0,3,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/4a/ef/aa/caption.jpg?w=900&h=600&s=1
5,Kew Gardens Hills,Neighbourhoods|Points of Interest & Landmarks,,,Duration: < 1 hour,4.0,3,,
5,Times Square,Points of Interest & Landmarks,"Seventh Avenue 42nd Street, New York City, NY 10036",,Duration: 1-2 hours,5.0,1,12:00 AM - 11:59 PM,
5,432 Park Avenue,Points of Interest & Landmarks|Architectural Buildings,"432 Park Ave, New York City, NY 10022-3534",,Duration: < 1 hour,4.0,1,,
5,Cosby House,Points of Interest & Landmarks|Architectural Buildings,"10 Leroy St Manhattan’s Greenwich Village, New York City, NY 10014-3905","The external image of the Cosby house can be found at 10 Leroy Street. The brownstone townhouse makes multiple appearances in the famous television sitcom. While entrance into the building is not an option, this external architecture presents a lovely photo opportunity.",Duration: < 1 hour,4.0,1,,
5,Indian Hunter,Points of Interest & Landmarks|Monuments & Statues,Neighbourhood: Midtown,,Duration: < 1 hour,4.0,2,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/fa/89/cd/indian-hunter-3.jpg?w=900&h=600&s=1
5,Daniel Webster Monument,Points of Interest & Landmarks|Monuments & Statues,Neighbourhood: Central Park,,Duration: < 1 hour,3.0,9,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f7/dd/87/daniel-webster-monument.jpg?w=900&h=600&s=1
5,Coogan's Bluff,Points of Interest & Landmarks,,,Duration: 1-2 hours,5.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/1f/7e/b8/le-parc.jpg?w=900&h=600&s=1
5,Croatian Church New York - Sts. Cyril & Methodius & St. Raphael RCC,Points of Interest & Landmarks|Churches & Cathedrals,"502 W 41st St, New York City, NY 10036-6201",,Duration: < 1 hour,3.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/50/18/50/outside-view.jpg?w=900&h=600&s=1
5,Lilac,Speciality Museums|Points of Interest & Landmarks,"West Street Pier 25, New York City, NY 10013",,Duration: < 1 hour,3.5,2,,
5,Edward Tyler Nahem Fine Art,Points of Interest & Landmarks,"37 W 57th St 2nd Floor, New York City, NY 10019-3411","Edward Tyler Nahem has been a prominent international art dealer for over 25 years. His gallery, Edward Tyler Nahem Fine Art, specializes in Modern, Post-War and Contemporary art.",,4.0,1,10:00 AM - 5:30 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/08/7b/fe/getlstd-property-photo.jpg?w=900&h=600&s=1
5,"Pavillion, By Demetri Porphyrios",Points of Interest & Landmarks,"75 Battery Pl Rockefeller Park, New York City, NY 10280-1500",,,5.0,1,,
5,Audubon Mural Project,Points of Interest & Landmarks,,,,5.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/db/c0/fa/photo2jpg.jpg?w=900&h=600&s=1
5,"Firehouse, Engine Company 33",Points of Interest & Landmarks|Architectural Buildings|Government Buildings,"42 Great Jones St Between Lafayette Street and The Bowery, New York City, NY 10012-1115",,,4.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/00/a6/43/picturesque-early-20th.jpg?w=900&h=600&s=1
5,Hixenbaugh Ancient Art,Art Galleries|Points of Interest & Landmarks|Art Museums,"235 E 60th St, New York City, NY 10022-1447","Hixenbaugh Ancient Art is an ancient art gallery located amidst the many vibrant Contemporary and Modern Art galleries located in in the Chelsea neighborhood of of Manhattan. We specialize in fine authentic ancient art from Europe, the Middle East, North Africa, Central America and South America. We are passionate about our shared past and want to share our admiration of antiquity. Throughout the year, the gallery prepares thematic exhibitions of ancient art for everyone to enjoy. Our current exhibition ""LIGHT ON STONE"", intermixes contemporary photography with ancient sculpture. The installation features an elegant Venus Genetrix, a marble relief depicting a Nereid and Hippocamp previously owned by actor Charlton Heston, and a massive architectural Corbel. These three-dimensional works are displayed alongside Mr. Coscia's photogrpahy. Many of Mr. Coscia photographs present museum works removed from the museum setting. Two images in the exhibition capture how modern objects can be manipulated to create a likeness to classical scuplture by exploring their textures, surfaces, and the play of light in varying conditions. Photographs of his own paper sculptures capture the gestures and balance of classical stone works. The exhibition will remain on display through November 26, 2016 Our gallery director, Randall A. Hixenbaugh, has been involved in ancient art and antiquities for over 20 years. We specialize in building collections with our clients, both public and private. Due to our in depth knowledge of the antiquities market we are often able to locate particular pieces to complement any collection. History Established in 2006. After working at several art galleries, Randall Hixenbaugh opened his own gallery in 2006. Randy has been involved in ancient art and antiquities for nearly 20 years. He holds a Master's Degree in Classical Archaeology and has participated in a number of archaeological excavations of Roman and Punic sites in Tunisia. Hixenbaugh Ancient Art Ltd is a gallery dedicated to handling fine authentic antiquities. All of the pieces we handle are legally and ethically acquired, in complete accordance with US and international regulations and laws concerning the import and sale of ancient objects. We deal only in authentic pieces with minimal or no restoration. We specialize in fine authentic art from many ancient cultures including Sumerian, Hittite, Babylonian, Assyrian, Canaanite, Judaean, Phoenician, Egyptian, Roman, Greek, Cypriot, Etruscan, Celtic, Byzantine and Pre-Columbian America. Mr. Hixenbaugh is also a member of the Appraisers Association of America (AAA), and is qualified to perform appraisals of antiquities for insurance valuation, estate valuation, and charitable donation.",Duration: < 1 hour,0,0,11:00 AM - 6:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/8a/df/b1/getlstd-property-photo.jpg?w=900&h=600&s=1
5,St. Paul & St. Andrew United Methodist Church,Points of Interest & Landmarks|Religious Sites|Churches & Cathedrals,"263 W 86th St, New York City, NY 10024-3103",,Duration: < 1 hour,4.0,1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/cb/b0/ef/corner-stone.jpg?w=900&h=600&s=1
5,Amster Yard,Points of Interest & Landmarks,"211 E 49th St, New York City, NY 10017-1501",,Duration: < 1 hour,2.5,2,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/5b/13/9e/tranquil-serene-rest.jpg?w=900&h=600&s=1
5,New York City Hall,Points of Interest & Landmarks|Government Buildings,"City Hall park, New York City, NY 10007",,Duration: More than 3 hours,3.5,5,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/9d/24/ba/city-hall-from-the-park.jpg?w=900&h=600&s=1
5,Sokol Hall,Historic Sites|Points of Interest & Landmarks|Architectural Buildings,"420 East 71street, New York City, NY 10021-4827",,Duration: < 1 hour,4.0,1,,
5,Nap York,Points of Interest & Landmarks|Airport Lounges,"940 8TH Avenue 4TH Floor, New York City, NY 10019",New York City's first and only 24/7 On-Demand Sleep Station providing 1 to 8 hour sessions with 2 locations at 385 5th Avenue and 940 8th Avenue.,Duration: 2-3 hours,3.5,37,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/52/4a/86/pod-interior.jpg?w=900&h=600&s=1
5,Schermerhorn Building,Historic Sites|Points of Interest & Landmarks|Architectural Buildings,"376-380 Lafayette Street, New York City, NY 10003-6933",,Duration: < 1 hour,4.0,1,,
5,Eagles and Prey Monument,Points of Interest & Landmarks|Monuments & Statues,Neighbourhood: Central Park,,Duration: < 1 hour,3.5,3,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/e8/c3/41/eagles-and-prey-monument.jpg?w=900&h=600&s=1
5,First Chinese Presbyterian Church of New York City,Points of Interest & Landmarks|Architectural Buildings|Churches & Cathedrals,"61 Henry St, New York City, NY 10002-6900",,Duration: < 1 hour,3.5,2,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/50/4e/b9/first-chinese-presbyterian.jpg?w=900&h=600&s=1
5,Marilyn Monroe's subway grate,Points of Interest & Landmarks,Neighbourhood: Gramercy-Flatiron,,,2.5,22,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/56/86/5f/marilyn-monroe-s-subway.jpg?w=900&h=600&s=1
5,42nd Street Ballroom Sculpture,Points of Interest & Landmarks,"625 8th Ave corner of 8th Avenue and 42nd Street, New York City, NY 10018-1415",,Duration: < 1 hour,3.0,4,5:30 AM - 1:00 AM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/75/0d/b6/42nd-street-ballroom.jpg?w=900&h=600&s=1
5,Third Avenue,Points of Interest & Landmarks,,,,4.0,1,,
5,Saint Ignatius of Antioch Episcopal Church,Points of Interest & Landmarks|Religious Sites|Churches & Cathedrals,"552 W End Ave, New York City, NY 10024-2707",,Duration: < 1 hour,3.0,1,6:00 PM - 7:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/cb/ab/a9/front-view.jpg?w=900&h=600&s=1
5,Vanderbilt Parkway,Points of Interest & Landmarks,,,,3.0,2,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/e9/1a/95/caption.jpg?w=900&h=600&s=1
5,Park Avenue Viaduct,Historic Sites|Points of Interest & Landmarks,,,,3.0,1,,
5,"Leo Costelli Gallery, new york city, usa",Points of Interest & Landmarks,"18 W 77th St, New York City, NY 10024-5101",,,1.0,1,10:00 AM - 6:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/c4/0d/42/leo-costelli-gallery.jpg?w=900&h=600&s=1
5,Wonder Photo Shop,Points of Interest & Landmarks,"176 5th Ave Located between 22nd and 23rd street, New York City, NY 10010-5907","Step into a one-of-a-kind creative space made for bringing your images and your imagination together, and taking them higher. From photo printing, film development to camera repairs and cleaning, Wonder Photo Shop is your one stop shop for an amazing experience. Create personalized gifts including mugs and puzzles.",Duration: 1-2 hours,0,0,10:00 AM - 7:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/78/d1/70/wonder-photo-shop-nyc.jpg?w=900&h=600&s=1
5,Central Park,Points of Interest & Landmarks|Parks|Scenic Walking Areas,"59th to 110th Street Manhattan Borough, from Central Park West to 5th Avenue, New York City, NY 10022","For more than 150 years, visitors have flocked to Central Park's 843 green acres in the heart of Manhattan. Since 1980, the Park has been managed by the Central Park Conservancy, in partnership with the public. Central Park is open 6 am to 1 am daily. Visit the official website of Central Park to learn more about Park happenings and activities and to learn how you to help Central Park!",Duration: More than 3 hours,4.5,"133,950",6:00 AM - 1:00 AM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/90/ab/88/central-park-manhattan.jpg?w=900&h=600&s=1
5,The High Line,Parks|Scenic Walking Areas,"Gansevoort St To W. 30 St. Between Washington St. and 11 Ave, New York City, NY 10011","This elevated railway turned public park provides fantastic views of the Hudson River and New York City skyline on Manhattan's West Side. The 1.5-mile High Line draws travelers to its lush horticulture, art installations and community programs. Here, you can have a leisure stroll along the structure and admire colorful murals and installations all around. Other must-sees of the area include the Chelsea Market, the Whitney Museum of American Art and the Vessel. Hear the story behind this unique greenway on a free tour led by knowledgeable guides which takes place on some days. – Tripadvisor",Duration: 1-2 hours,4.5,"63,024",7:00 AM - 10:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/92/81/32/photo1jpg.jpg?w=900&h=600&s=1
5,Bryant Park,Parks,Neighbourhood: Midtown,"Bryant Park has a French-style merry-go-round, open year-round, plus a well-maintained lawn, with chairs and tables. The outdoor Reading Room has picture books and summertime story times. In winter. Take a spin on the free ice-skating rink. The park also has clean bathrooms, a rarity in midtown.",Duration: 2-3 hours,4.5,"23,890",7:00 AM - 11:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/86/f4/72/bryan-parc.jpg?w=900&h=600&s=1
5,World Trade Center's Liberty Park,Parks,"Liberty Street, New York City, NY 10048",,Duration: < 1 hour,5.0,"3,013",,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/db/b1/bd/9-11.jpg?w=900&h=600&s=1
5,Washington Square Park,Points of Interest & Landmarks|Parks,"5 Ave, Waverly Pl., W. 4 St. and Macdougal St., New York City, NY 10011","A 9.75-acre city park in Greenwich Village, characterized by its large, central fountain, and known as a major center of community activity for the neighborhood residents.",Duration: < 1 hour,4.5,"3,660",,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/6c/80/e5/washington-square-arch.jpg?w=900&h=600&s=1
5,Roosevelt Island,Islands,Visit website,"An oasis of peace amid Manhattan’s hustle and bustle, Roosevelt Island offers great views of the New York City skyline and the East River. Stroll along the riverfront promenade from the 14-acre Franklin D. Roosevelt Four Freedoms Park in the south all the way up to the northern tip, where you can relax on the grass outside the Roosevelt Island Lighthouse. If you’re hungry, stop by one of the cafes, delis, and restaurants along Main Street. You can ride the subway to Roosevelt Island, but the tramway runs frequently and offers scenic views along the way. – Tripadvisor",,4.5,910,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/e9/d5/a1/photo2jpg.jpg?w=900&h=600&s=1
5,Union Square,Neighbourhoods|Points of Interest & Landmarks|Parks,"14th-17th Street (Broadway and Park), New York City, NY 10001","Union Square has a year-round greenmarket, where you can sample goods from local farmers. It also has several playgrounds, a lively holiday market, and benches where you can watch a slice of New York go by.",Duration: More than 3 hours,4.0,"1,475",,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/e5/da/02/photo5jpg.jpg?w=900&h=600&s=1
5,"Strawberry Fields, John Lennon Memorial",Parks|Monuments & Statues,"W. Park Dr. and W. 72nd St., New York City, NY 10023",,,4.0,"1,857",,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ea/3e/56/strawberry-fields-john.jpg?w=900&h=600&s=1
5,Hudson River Park,Parks,"40 Hudson River Greenway, New York City, NY 10014",,,4.5,549,6:00 AM - 1:00 AM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/09/80/86/photo1jpg.jpg?w=900&h=600&s=1
5,Conservatory Garden,Gardens,"5th Ave & 105th St, New York City, NY 10029","Located across from the Museum of the City of New York, this Central Park oasis offers six acres of magnificent flowers and trees.",,4.5,391,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/7d/a4/f9/20190504-104721-largejpg.jpg?w=900&h=600&s=1
5,Little Island,Parks,"West 13th Street Pier55 in Hudson River Park, New York City, NY 10014",,,4.5,212,6:00 AM - 1:00 AM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/32/59/8c/caption.jpg?w=900&h=600&s=1
5,Central Park Zoo,Zoos,"East 64th Street 5th Avenue, New York City, NY 10021","Oasis of wildlife in downtown Manhattan where visitors can encounter more than 1,400 animals in a variety of habitats, including a tropical rain forest to view rare birds and icy Antarctica to view penguins and other chilly creatures.",Duration: 2-3 hours,4.0,"3,321",10:00 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/0e/d6/25/central-park-zoo.jpg?w=900&h=600&s=1
5,Riverside Park,Parks,"475 Riverside Dr, New York City, NY 10115-0002",,,4.5,473,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fc/63/5a/caption.jpg?w=900&h=600&s=1
5,Fort Tryon Park,Parks,"Riverside Drive to Broadway, West 192nd to Dyckman Street, New York City, NY 10040","A quiet oasis in the middle of New York City, a place to get away from the hectic pace, people-watch, hike or just ride a bike.",,4.5,242,6:00 AM - 1:00 AM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/ef/ef/33/fort-tryon-park.jpg?w=900&h=600&s=1
5,New York Harbor,Bodies of Water,Neighbourhood: Sunset Park,,,4.5,239,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/7a/b9/57/new-york-harbor.jpg?w=900&h=600&s=1
5,Battery Park,Parks|Gardens,"State Street and Battery Place, New York City, NY 10004",,,4.5,200,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/90/05/0d/photo0jpg.jpg?w=900&h=600&s=1
5,Governors Island,Islands,Neighbourhood: Governors Island,,Duration: 2-3 hours,4.5,105,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/b6/79/f8/view-on-manhattan.jpg?w=900&h=600&s=1
5,Hamilton Grange National Memorial,Historic Sites|Points of Interest & Landmarks|National Parks,"414 W 141st St At the intersection of Hamilton Terrace, New York City, NY 10031-9138","This national memorial managed by the National Park Service was the home of statesman and United States Founding Father Alexander Hamilton. Restored and reopened in 2011, the public can enjoy exhibits on some of Hamilton's achievements and challenges on the ground floor, a brief introductory film on his incredible rise from an orphan in the Caribbean to an indespensible molder of the early nation, and visit the furnished first floor by scheduled tour.",Duration: 1-2 hours,4.5,203,9:00 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/7b/c7/f3/hamilton-grange-national.jpg?w=900&h=600&s=1
5,Rockefeller Park,Parks,"North end of Battery Park City West of River Terrace, New York City, NY 10280","Battery Park City offers several playgrounds, with bucket swings, a huge climbing structure, and a kid-powered bike carousel. Borrow balls, Hula Hoops or board games and hang out on the soft, clean grass.",Duration: More than 3 hours,4.5,124,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/44/e6/c3/park-view.jpg?w=900&h=600&s=1
5,The High Line Park,Points of Interest & Landmarks|Parks,Neighbourhood: Manhattan,,,4.5,119,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/f3/18/55/originally-it-was-the.jpg?w=900&h=600&s=1
5,Greenacre Pocket Park,Parks,"51st Street between 2nd and 3rd Avenues Between 2nd and 3rd Avenues, New York City, NY 10022-6502",,,5.0,57,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/20/9f/86/l-entree-du-jardin.jpg?w=900&h=600&s=1
5,Shakespeare Garden,Gardens,"W. Park Dr. and 79th St. Transverse, New York City, NY 10024",,,4.5,108,6:00 AM - 1:00 AM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/fd/a0/22/4.jpg?w=900&h=600&s=1
5,General Grant National Memorial,Points of Interest & Landmarks|National Parks,"122nd St And Riverside Dr Riverside Park, New York City, NY 10027","COVID-19 Response UPDATE: Beginning August 26, 2020, General Grant NM reopened access to: General Grant NM Main Plaza General Grant NM Overlook Pavilion With public health in mind, the following facilities/operations remain CLOSED/suspended at this time: General Grant NM Mausoleum and Mosaic Benches General Grant NM Visitor Center and Public Restroom Facilities Check Website for latest information about site access, virtual tours, and, upcoming events Site description: A Unit of the National Park Service, the site serves as the final resting place of President Ulysses S. Grant and his wife, Julia. This is also the largest mausoleum in North America. It testifies to a people's gratitude for the man who ended the bloodiest conflict in American history as Commanding General of the Union Army and then, as the 18th President of the United States, who strove to heal a nation after a civil war and make rights for all citizens a reality.",Duration: 1-2 hours,4.0,323,Closed until further notice,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/0d/ea/22/general-grant-national.jpg?w=900&h=600&s=1
5,Four Freedoms Park,Parks,"1 FDR Four Freedoms Park Roosevelt Island, New York City, NY 10044",,Duration: 1-2 hours,4.5,172,9:00 AM - 7:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/ad/5c/a9/photo5jpg.jpg?w=900&h=600&s=1
5,Jacqueline Kennedy Onassis Reservoir,Bodies of Water,"85th Street to 96th Street, New York City, NY 10128",,Duration: < 1 hour,4.5,155,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/bf/79/a1/photo0jpg.jpg?w=900&h=600&s=1
5,Hudson River Greenway,Biking Trails,Neighbourhood: Downtown Manhattan (Downtown),,,4.5,61,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/45/2d/a1/pier-1-gantry.jpg?w=900&h=600&s=1
5,Channel Gardens,Gardens,"600 5th Ave Between 49th and 50th Sts., New York City, NY 10020-2302",,,4.5,57,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/11/77/02/channel-gardens.jpg?w=900&h=600&s=1
5,Paley Park,Parks,"3 E 53rd St, New York City, NY 10022-4200",,,4.5,76,8:00 AM - 8:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/46/24/d4/paley-park.jpg?w=900&h=600&s=1
5,Carl Schurz Park,Parks,Neighbourhood: Upper East Side,,,4.5,90,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/00/61/7d/carl-schurz-park.jpg?w=900&h=600&s=1
5,Inwood Hill Park,Parks,"Dyckman St Manhattan, New York City, NY 10034",,,4.5,44,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/0b/55/bd/photo0jpg.jpg?w=900&h=600&s=1
5,Gramercy Park,Parks,"E. 20th St. to E. 21st St. Bet. Gramercy Park West and Gramercy Park East, New York City, NY 10003",A lovely and largely uncrowded park that's perfect for the midday stroll. Be sure to check out the statue of famed theater actor Edwin Booth in the guise of Hamlet.,,4.0,106,12:00 AM - 11:59 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/4a/68/dd/pretty-in-autumn.jpg?w=900&h=600&s=1
5,Heckscher Playground,Playgrounds,"65th St Transverse, New York City, NY 10019",,,4.5,39,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/ca/d4/e2/heckscher-playground.jpg?w=900&h=600&s=1
5,Bryant Park,Parks,"Between Fifth and Sixth Avenues, 40th and 42nd Streets, New York City, NY 10018",,Duration: 1-2 hours,4.5,37,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ec/cf/75/photo0jpg.jpg?w=900&h=600&s=1
5,The Ramble,Parks|Gardens,"79th St Transverse, New York City, NY 10024",,,4.5,42,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/fd/99/54/3.jpg?w=900&h=600&s=1
5,Winter Garden,Gardens,"200 Vesey St, New York City, NY 10281-1013",,Duration: More than 3 hours,4.0,70,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/4e/f0/2c/interior.jpg?w=900&h=600&s=1
5,City Hall Park,Parks,"43 Park Row City Hall, New York City, NY 10038-1508",,Duration: 1-2 hours,4.0,127,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/9a/31/fb/photo1jpg.jpg?w=900&h=600&s=1
5,Bowling Green,Parks,"Broadway & Whitehall Street, New York City, NY 10004","Colonial gentlemen used to ""bowl"" here, at New York City's oldest park, paying one peppercorn per year for the privilege.",,4.0,230,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/d1/36/5e/bowling-green.jpg?w=900&h=600&s=1
5,The Jefferson Market Garden,Gardens,"Entrance on Greenwich Avenue Between Sixth Avenue and West 10th Street, New York City, NY 10011-8300",,,4.5,36,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d2/27/be/the-jefferson-market.jpg?w=900&h=600&s=1
5,Greeley Square Park,Parks,"Broadway Between W 32 St and W 33 St, New York City, NY 10001",,,4.0,104,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/9f/cc/6f/a-view-from-one-of-the.jpg?w=900&h=600&s=1
5,Morningside Park,Parks,"Morningside Avenue at 110th Street, New York City, NY 10027",,,4.0,60,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/c4/85/dd/morningside-park.jpg?w=900&h=600&s=1
5,Sutton Place Park,Parks,,,,4.5,27,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/5a/8e/dd/sutton-place-park.jpg?w=900&h=600&s=1
5,NYC Hot Carts Tour,Parks,Neighbourhood: Theater District,NYC Hot Carts Tour your best experience ever. Come visit us and have a great time - you will not regret it. EN,Duration: < 1 hour,4.5,82,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/c9/c3/95/come-visit-us.jpg?w=900&h=600&s=1
5,Holcombe Rucker Park,Parks,"280 W 155th St, New York City, NY 10039-1300",,,4.5,13,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/f8/9e/84/20180202-093117-largejpg.jpg?w=900&h=600&s=1
5,Columbus Park,Parks,"67 Mulberry St Baxter St, New York City, NY 10013-4331",,,4.0,95,8:00 AM - 8:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/93/80/ce/folks-singing-and-playing.jpg?w=900&h=600&s=1
5,Tompkins Square Park,Parks,"From 7th To 10th Streets Between Avenues A and B, New York City, NY 10009","Park located in the East Village that was the scene of a big uprising in 1991 when a decision was made to evict the park's homeless in order to renovate; today, the park is pretty and quiet, but is still home to many who have no where else to go.",,4.0,84,8:00 AM - 5:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/9b/c3/51/tompkins-square-park.jpg?w=900&h=600&s=1
5,Randall's Island Park,Parks,"20 Randalls Island Park, New York City, NY 10035-5197",,,4.0,43,5:00 AM - 12:00 AM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/45/8d/73/randall-s-island.jpg?w=900&h=600&s=1
5,Main Street Park,Parks,Neighbourhood: DUMBO,,,5.0,9,8:00 AM - 11:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/0b/a8/e1/main-street-park-com.jpg?w=900&h=600&s=1
5,Manhattan Waterfront Greenway,Biking Trails,"2 World Financial Ctr, New York City, NY 10281-1008",,,4.5,31,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/7b/8c/a9/manhattan-waterfront.jpg?w=900&h=600&s=1
5,Harlem Meer,Bodies of Water,"109th Street Next to Dana Discovery Center, New York City, NY 10029",,,4.5,16,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/4c/a8/04/lugar-para-descubrir.jpg?w=900&h=600&s=1
5,John V. Lindsay East River Park,Parks,"East River Promenade, New York City, NY 10019",,,4.5,42,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/fe/bb/4b/east-river-park.jpg?w=900&h=600&s=1
5,Highbridge Park,Parks|Hiking Trails|Playgrounds,"W 155 St and Dyckman St Edgecombe Av & Amsterdam Av, New York City, NY 10039",,Duration: 1-2 hours,4.5,15,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/78/9e/b8/highbridge-park.jpg?w=900&h=600&s=1
5,Conservatory Water,Bodies of Water,"5th Ave & E 74th St, New York City, NY 10021",,,4.0,58,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/d3/55/af/photo1jpg.jpg?w=900&h=600&s=1
5,Tudor City Greens,Parks,"25 Tudor City Pl, New York City, NY 10017-6819",,,4.5,27,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/d7/dd/dd/tudor-city-greens.jpg?w=900&h=600&s=1
